generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp,time,date
0.0,0.0,0.0,16445.201,15433.689,033000,20240409
0.0,0.0,0.0,16445.201,15433.689,030000,20240409
0.0,0.0,0.0,16445.201,15433.689,023000,20240409
0.0,0.0,0.0,16445.201,15433.689,020000,20240409
0.0,0.0,0.0,16445.201,15433.689,013000,20240409
0.0,0.0,0.0,16445.201,15433.689,010000,20240409
0.0,0.0,0.0,16445.201,15433.689,003000,20240409
0.0,0.0,0.0,16445.201,15433.689,000000,20240409
0.0,0.0,0.0,16445.201,15434.046,233000,20240408
0.0,0.0,0.0,16445.201,15434.046,230000,20240408
0.0,0.0,0.0,16445.201,15434.047,223000,20240408
0.0,0.0,0.0,16445.201,15434.047,220000,20240408
0.0,0.0,0.0,16445.201,15434.047,213000,20240408
0.0,0.0,0.0,16445.201,15434.047,210000,20240408
0.0,0.0,0.0,16445.201,15434.047,203000,20240408
0.0,0.0,0.0,16445.201,15434.047,200000,20240408
0.0,0.0,0.0,16445.201,15434.047,193000,20240408
2.27274,2.11738,2.4281,16445.201,15434.047,190000,20240408
53.9897,52.5021,55.4773,16445.201,15434.047,183000,20240408
202.028,198.865,205.191,16445.201,15434.047,180000,20240408
517.931,510.642,525.22,16445.201,15434.047,173000,20240408
719.224,710.666,727.783,16445.201,15434.047,170000,20240408
1112.55,1100.92,1124.19,16445.201,15434.047,163000,20240408
1727.33,1709.7,1744.95,16445.201,15434.047,160000,20240408
2410.65,2388.42,2432.89,16445.201,15434.047,153000,20240408
2819.74,2792.99,2846.5,16445.201,15434.047,150000,20240408
3353.18,3319.51,3386.85,16445.201,15434.047,143000,20240408
4118.21,4072.69,4163.73,16445.201,15434.048,140000,20240408
4441.27,4393.52,4489.01,16445.201,15434.048,133000,20240408
5185.82,5135.72,5235.92,16445.201,15434.048,130000,20240408
5711.55,5661.16,5761.94,16445.201,15434.048,123000,20240408
5832.02,5788.89,5875.15,16445.201,15434.048,120000,20240408
5626.0,5587.25,5664.74,16445.201,15434.048,113000,20240408
5790.67,5748.2,5833.15,16445.201,15434.048,110000,20240408
5224.28,5183.25,5265.3,16445.201,15434.048,103000,20240408
4444.05,4404.83,4483.26,16445.201,15434.048,100000,20240408
3775.82,3742.17,3809.47,16445.201,15434.048,093000,20240408
3183.19,3153.19,3213.18,16445.201,15434.048,090000,20240408
2662.66,2640.6,2684.72,16445.201,15434.048,083000,20240408
1956.02,1939.36,1972.69,16445.201,15434.048,080000,20240408
1324.57,1312.26,1336.88,16445.201,15434.048,073000,20240408
846.985,836.508,857.462,16445.201,15434.048,070000,20240408
416.193,407.946,424.44,16445.201,15434.048,063000,20240408
62.6109,60.9305,64.2913,16445.201,15434.048,060000,20240408
0.000659438,0.000474222,0.000844653,16445.201,15434.049,053000,20240408
0.0,0.0,0.0,16445.201,15434.049,050000,20240408
0.0,0.0,0.0,16445.201,15434.049,043000,20240408
0.0,0.0,0.0,16445.201,15434.049,040000,20240408
0.0,0.0,0.0,16445.201,15434.049,033000,20240408
0.0,0.0,0.0,16445.201,15434.049,030000,20240408
0.0,0.0,0.0,16445.201,15434.049,023000,20240408
0.0,0.0,0.0,16445.201,15434.049,020000,20240408
0.0,0.0,0.0,16445.201,15434.049,013000,20240408
0.0,0.0,0.0,16445.201,15434.049,010000,20240408
0.0,0.0,0.0,16445.201,15434.049,003000,20240408
0.0,0.0,0.0,16445.201,15434.049,000000,20240408
0.0,0.0,0.0,16445.201,15434.407,233000,20240407
0.0,0.0,0.0,16445.201,15434.407,230000,20240407
0.0,0.0,0.0,16445.201,15434.407,223000,20240407
0.0,0.0,0.0,16445.201,15434.407,220000,20240407
0.0,0.0,0.0,16445.201,15434.407,213000,20240407
0.0,0.0,0.0,16445.201,15434.407,210000,20240407
0.0,0.0,0.0,16445.201,15434.407,203000,20240407
0.0,0.0,0.0,16445.201,15434.407,200000,20240407
0.0,0.0,0.0,16445.201,15434.407,193000,20240407
7.46483,7.1871,7.74257,16445.201,15434.407,190000,20240407
209.311,205.506,213.116,16445.201,15434.407,183000,20240407
709.579,698.126,721.032,16445.201,15434.407,180000,20240407
1408.52,1386.99,1430.04,16445.201,15434.407,173000,20240407
1753.39,1730.59,1776.2,16445.201,15434.407,170000,20240407
2344.8,2316.87,2372.72,16445.201,15434.407,163000,20240407
3122.31,3087.51,3157.11,16445.201,15434.407,160000,20240407
4055.55,4014.72,4096.38,16445.201,15434.408,153000,20240407
4543.12,4500.23,4586.01,16445.201,15434.408,150000,20240407
5520.67,5470.5,5570.84,16445.201,15434.408,143000,20240407
5830.97,5782.25,5879.68,16445.201,15434.408,140000,20240407
6005.03,5955.7,6054.36,16445.201,15434.408,133000,20240407
6168.87,6118.4,6219.35,16445.201,15434.408,130000,20240407
6422.01,6374.35,6469.67,16445.201,15434.408,123000,20240407
6349.95,6303.76,6396.14,16445.201,15434.408,120000,20240407
6680.89,6631.04,6730.74,16445.201,15434.408,113000,20240407
6517.46,6467.57,6567.34,16445.201,15434.408,110000,20240407
6074.31,6023.76,6124.86,16445.201,15434.408,103000,20240407
5538.23,5488.91,5587.56,16445.201,15434.408,100000,20240407
5407.44,5355.08,5459.8,16445.201,15434.408,093000,20240407
4614.07,4566.48,4661.66,16445.201,15434.408,090000,20240407
3884.41,3839.35,3929.48,16445.201,15434.408,083000,20240407
2717.91,2679.83,2755.99,16445.201,15434.408,080000,20240407
1883.75,1854.5,1913.0,16445.201,15434.408,073000,20240407
1115.35,1096.1,1134.6,16445.201,15434.409,070000,20240407
514.229,503.271,525.187,16445.201,15434.409,063000,20240407
89.0658,86.7622,91.3694,16445.201,15434.409,060000,20240407
0.000549921,0.000389889,0.000709953,16445.201,15434.409,053000,20240407
0.0,0.0,0.0,16445.201,15434.409,050000,20240407
0.0,0.0,0.0,16445.201,15434.409,043000,20240407
0.0,0.0,0.0,16445.201,15434.409,040000,20240407
0.0,0.0,0.0,16445.201,15434.409,033000,20240407
0.0,0.0,0.0,16445.201,15434.409,030000,20240407
0.0,0.0,0.0,16445.201,15434.409,023000,20240407
0.0,0.0,0.0,16445.201,15434.409,020000,20240407
0.0,0.0,0.0,16445.201,15434.409,013000,20240407
0.0,0.0,0.0,16445.201,15434.409,010000,20240407
0.0,0.0,0.0,16445.201,15434.409,003000,20240407
0.0,0.0,0.0,16445.201,15434.409,000000,20240407
0.0,0.0,0.0,16445.201,15434.767,233000,20240406
0.0,0.0,0.0,16445.201,15434.767,230000,20240406
0.0,0.0,0.0,16445.201,15434.767,223000,20240406
0.0,0.0,0.0,16445.201,15434.767,220000,20240406
0.0,0.0,0.0,16445.201,15434.767,213000,20240406
0.0,0.0,0.0,16445.201,15434.767,210000,20240406
0.0,0.0,0.0,16445.201,15434.767,203000,20240406
0.0,0.0,0.0,16445.201,15434.767,200000,20240406
0.0,0.0,0.0,16445.201,15434.767,193000,20240406
6.11837,5.83018,6.40657,16445.201,15434.767,190000,20240406
158.239,154.965,161.512,16445.201,15434.767,183000,20240406
582.728,573.855,591.602,16445.201,15434.767,180000,20240406
1240.09,1221.46,1258.71,16445.201,15434.768,173000,20240406
1901.98,1875.73,1928.23,16445.201,15434.768,170000,20240406
2816.14,2783.07,2849.22,16445.201,15434.768,163000,20240406
3542.59,3504.03,3581.14,16445.201,15434.768,160000,20240406
4419.12,4376.06,4462.18,16445.201,15434.768,153000,20240406
5086.95,5042.0,5131.89,16445.201,15434.768,150000,20240406
5658.28,5612.75,5703.8,16445.201,15434.768,143000,20240406
6261.9,6216.21,6307.58,16445.201,15434.768,140000,20240406
6272.32,6226.51,6318.12,16445.201,15434.768,133000,20240406
6573.9,6529.96,6617.84,16445.201,15434.768,130000,20240406
5165.22,5123.51,5206.93,16445.201,15434.768,123000,20240406
4242.95,4203.05,4282.86,16445.201,15434.768,120000,20240406
3867.65,3834.69,3900.61,16445.201,15434.768,113000,20240406
3354.17,3328.62,3379.73,16445.201,15434.768,110000,20240406
3301.31,3270.62,3332.0,16445.201,15434.768,103000,20240406
3336.92,3302.68,3371.17,16445.201,15434.768,100000,20240406
3280.56,3246.24,3314.88,16445.201,15434.768,093000,20240406
2959.75,2930.38,2989.12,16445.201,15434.769,090000,20240406
2238.36,2217.03,2259.69,16445.201,15434.769,083000,20240406
2176.77,2150.72,2202.82,16445.201,15434.769,080000,20240406
1554.25,1533.94,1574.56,16445.201,15434.769,073000,20240406
758.974,747.363,770.585,16445.201,15434.769,070000,20240406
354.51,347.367,361.653,16445.201,15434.769,063000,20240406
34.2434,33.3175,35.1694,16445.201,15434.769,060000,20240406
0.0,0.0,0.0,16445.201,15434.769,053000,20240406
0.0,0.0,0.0,16445.201,15434.769,050000,20240406
0.0,0.0,0.0,16445.201,15434.769,043000,20240406
0.0,0.0,0.0,16445.201,15434.769,040000,20240406
0.0,0.0,0.0,16445.201,15434.769,033000,20240406
0.0,0.0,0.0,16445.201,15434.769,030000,20240406
0.0,0.0,0.0,16445.201,15434.769,023000,20240406
0.0,0.0,0.0,16445.201,15434.769,020000,20240406
0.0,0.0,0.0,16445.201,15434.769,013000,20240406
0.0,0.0,0.0,16445.201,15434.769,010000,20240406
0.0,0.0,0.0,16445.201,15434.77,003000,20240406
0.0,0.0,0.0,16445.201,15434.77,000000,20240406
0.0,0.0,0.0,16445.201,15435.127,233000,20240405
0.0,0.0,0.0,16445.201,15435.127,230000,20240405
0.0,0.0,0.0,16445.201,15435.127,223000,20240405
0.0,0.0,0.0,16445.201,15435.127,220000,20240405
0.0,0.0,0.0,16445.201,15435.127,213000,20240405
0.0,0.0,0.0,16445.201,15435.127,210000,20240405
0.0,0.0,0.0,16445.201,15435.127,203000,20240405
0.0,0.0,0.0,16445.201,15435.127,200000,20240405
0.0,0.0,0.0,16445.201,15435.127,193000,20240405
0.55828,0.509428,0.607132,16445.201,15435.128,190000,20240405
76.7185,75.2914,78.1456,16445.201,15435.128,183000,20240405
397.488,393.315,401.661,16445.201,15435.128,180000,20240405
846.906,838.656,855.156,16445.201,15435.128,173000,20240405
1616.4,1598.88,1633.92,16445.201,15435.128,170000,20240405
2354.61,2330.0,2379.23,16445.201,15435.128,163000,20240405
3084.27,3056.69,3111.85,16445.201,15435.128,160000,20240405
3742.65,3712.24,3773.05,16445.201,15435.128,153000,20240405
4623.42,4586.87,4659.98,16445.201,15435.128,150000,20240405
5142.64,5103.65,5181.64,16445.201,15435.128,143000,20240405
5301.3,5262.53,5340.07,16445.201,15435.128,140000,20240405
6304.0,6256.07,6351.92,16445.201,15435.128,133000,20240405
7033.54,6986.08,7081.01,16445.201,15435.128,130000,20240405
6867.49,6820.89,6914.09,16445.201,15435.128,123000,20240405
6801.67,6757.03,6846.31,16445.201,15435.128,120000,20240405
6102.92,6057.42,6148.41,16445.201,15435.128,113000,20240405
5615.39,5570.04,5660.74,16445.201,15435.128,110000,20240405
5193.89,5153.41,5234.37,16445.201,15435.129,103000,20240405
5000.09,4960.64,5039.54,16445.201,15435.129,100000,20240405
3864.46,3830.53,3898.39,16445.201,15435.129,093000,20240405
3319.01,3282.11,3355.9,16445.201,15435.129,090000,20240405
2648.31,2618.31,2678.31,16445.201,15435.129,083000,20240405
1628.78,1609.18,1648.39,16445.201,15435.129,080000,20240405
1075.45,1058.93,1091.98,16445.201,15435.129,073000,20240405
391.197,384.415,397.979,16445.201,15435.129,070000,20240405
66.6957,64.9608,68.4306,16445.201,15435.129,063000,20240405
0.413575,0.350891,0.47626,16445.201,15435.129,060000,20240405
0.0,0.0,0.0,16445.201,15435.129,053000,20240405
0.0,0.0,0.0,16445.201,15435.129,050000,20240405
0.0,0.0,0.0,16445.201,15435.129,043000,20240405
0.0,0.0,0.0,16445.201,15435.129,040000,20240405
0.0,0.0,0.0,16445.201,15435.129,033000,20240405
0.0,0.0,0.0,16445.201,15435.129,030000,20240405
0.0,0.0,0.0,16445.201,15435.129,023000,20240405
0.0,0.0,0.0,16445.201,15435.13,020000,20240405
0.0,0.0,0.0,16445.201,15435.13,013000,20240405
0.0,0.0,0.0,16445.201,15435.13,010000,20240405
0.0,0.0,0.0,16445.201,15435.13,003000,20240405
0.0,0.0,0.0,16445.201,15435.13,000000,20240405
0.0,0.0,0.0,16445.201,15435.487,233000,20240404
0.0,0.0,0.0,16445.201,15435.487,230000,20240404
0.0,0.0,0.0,16445.201,15435.487,223000,20240404
0.0,0.0,0.0,16445.201,15435.487,220000,20240404
0.0,0.0,0.0,16445.201,15435.487,213000,20240404
0.0,0.0,0.0,16445.201,15435.487,210000,20240404
0.0,0.0,0.0,16445.201,15435.488,203000,20240404
0.0,0.0,0.0,16445.201,15435.488,200000,20240404
0.0,0.0,0.0,16445.201,15435.488,193000,20240404
0.391715,0.335672,0.447757,16445.201,15435.488,190000,20240404
30.1507,29.2955,31.0059,16445.201,15435.488,183000,20240404
196.936,193.687,200.185,16445.201,15435.488,180000,20240404
456.114,451.086,461.142,16445.201,15435.488,173000,20240404
756.008,748.355,763.66,16445.201,15435.488,170000,20240404
1252.7,1242.28,1263.12,16445.201,15435.488,163000,20240404
1802.39,1786.96,1817.83,16445.201,15435.488,160000,20240404
2282.98,2262.78,2303.18,16445.201,15435.488,153000,20240404
2930.77,2910.43,2951.11,16445.201,15435.488,150000,20240404
3820.77,3792.12,3849.42,16445.201,15435.488,143000,20240404
4303.12,4265.84,4340.39,16445.201,15435.488,140000,20240404
4261.08,4227.34,4294.82,16445.201,15435.488,133000,20240404
5049.75,5011.93,5087.56,16445.201,15435.488,130000,20240404
4845.7,4809.08,4882.32,16445.201,15435.488,123000,20240404
5163.44,5123.78,5203.1,16445.201,15435.489,120000,20240404
4933.26,4889.38,4977.14,16445.201,15435.489,113000,20240404
4956.5,4914.53,4998.47,16445.201,15435.489,110000,20240404
4843.24,4799.82,4886.66,16445.201,15435.489,103000,20240404
4127.57,4086.36,4168.77,16445.201,15435.489,100000,20240404
3576.62,3539.13,3614.12,16445.201,15435.489,093000,20240404
3080.1,3045.64,3114.57,16445.201,15435.489,090000,20240404
2406.44,2377.85,2435.03,16445.201,15435.489,083000,20240404
1630.75,1609.75,1651.74,16445.201,15435.489,080000,20240404
1102.57,1083.45,1121.7,16445.201,15435.489,073000,20240404
546.125,538.867,553.384,16445.201,15435.489,070000,20240404
139.268,136.246,142.289,16445.201,15435.489,063000,20240404
5.17585,4.91284,5.43886,16445.201,15435.489,060000,20240404
0.0,0.0,0.0,16445.201,15435.489,053000,20240404
0.0,0.0,0.0,16445.201,15435.489,050000,20240404
0.0,0.0,0.0,16445.201,15435.489,043000,20240404
0.0,0.0,0.0,16445.201,15435.489,040000,20240404
0.0,0.0,0.0,16445.201,15435.49,033000,20240404
0.0,0.0,0.0,16445.201,15435.49,030000,20240404
0.0,0.0,0.0,16445.201,15435.49,023000,20240404
0.0,0.0,0.0,16445.201,15435.49,020000,20240404
0.0,0.0,0.0,16445.201,15435.49,013000,20240404
0.0,0.0,0.0,16445.201,15435.49,010000,20240404
0.0,0.0,0.0,16445.201,15435.49,003000,20240404
0.0,0.0,0.0,16445.201,15435.49,000000,20240404
0.0,0.0,0.0,16445.201,15435.847,233000,20240403
0.0,0.0,0.0,16445.201,15435.847,230000,20240403
0.0,0.0,0.0,16445.201,15435.848,223000,20240403
0.0,0.0,0.0,16445.201,15435.848,220000,20240403
0.0,0.0,0.0,16445.201,15435.848,213000,20240403
0.0,0.0,0.0,16445.201,15435.848,210000,20240403
0.0,0.0,0.0,16445.201,15435.848,203000,20240403
0.0,0.0,0.0,16445.201,15435.848,200000,20240403
0.0,0.0,0.0,16445.201,15435.848,193000,20240403
0.615742,0.56652,0.664964,16445.201,15435.848,190000,20240403
97.8668,96.1162,99.6174,16445.201,15435.848,183000,20240403
406.973,401.817,412.128,16445.201,15435.848,180000,20240403
821.521,810.535,832.507,16445.201,15435.848,173000,20240403
1309.73,1290.95,1328.51,16445.201,15435.848,170000,20240403
1778.39,1756.89,1799.89,16445.201,15435.848,163000,20240403
1971.59,1949.25,1993.94,16445.201,15435.848,160000,20240403
2350.57,2325.35,2375.78,16445.201,15435.848,153000,20240403
2786.8,2756.55,2817.05,16445.201,15435.848,150000,20240403
3086.86,3050.5,3123.23,16445.201,15435.848,143000,20240403
3479.82,3443.85,3515.78,16445.201,15435.849,140000,20240403
3729.68,3694.11,3765.25,16445.201,15435.849,133000,20240403
3872.12,3836.81,3907.42,16445.201,15435.849,130000,20240403
3672.57,3642.69,3702.45,16445.201,15435.849,123000,20240403
3451.4,3421.37,3481.44,16445.201,15435.849,120000,20240403
3357.18,3328.95,3385.42,16445.201,15435.849,113000,20240403
3229.48,3204.23,3254.73,16445.201,15435.849,110000,20240403
2959.37,2927.39,2991.35,16445.201,15435.849,103000,20240403
3038.14,3006.56,3069.72,16445.201,15435.849,100000,20240403
2539.36,2516.31,2562.41,16445.201,15435.849,093000,20240403
1739.25,1723.27,1755.23,16445.201,15435.849,090000,20240403
1394.9,1381.96,1407.83,16445.201,15435.849,083000,20240403
1158.45,1145.8,1171.09,16445.201,15435.849,080000,20240403
708.437,700.935,715.938,16445.201,15435.849,073000,20240403
371.804,366.985,376.622,16445.201,15435.849,070000,20240403
83.1927,81.3531,85.0323,16445.201,15435.849,063000,20240403
1.06853,0.985731,1.15132,16445.201,15435.849,060000,20240403
0.0,0.0,0.0,16445.201,15435.85,053000,20240403
0.0,0.0,0.0,16445.201,15435.85,050000,20240403
0.0,0.0,0.0,16445.201,15435.85,043000,20240403
0.0,0.0,0.0,16445.201,15435.85,040000,20240403
0.0,0.0,0.0,16445.201,15435.85,033000,20240403
0.0,0.0,0.0,16445.201,15435.85,030000,20240403
0.0,0.0,0.0,16445.201,15435.85,023000,20240403
0.0,0.0,0.0,16445.201,15435.85,020000,20240403
0.0,0.0,0.0,16445.201,15435.85,013000,20240403
0.0,0.0,0.0,16445.201,15435.85,010000,20240403
0.0,0.0,0.0,16445.201,15435.85,003000,20240403
0.0,0.0,0.0,16445.201,15435.85,000000,20240403
0.0,0.0,0.0,16445.201,15436.208,233000,20240402
0.0,0.0,0.0,16445.201,15436.208,230000,20240402
0.0,0.0,0.0,16445.201,15436.208,223000,20240402
0.0,0.0,0.0,16445.201,15436.208,220000,20240402
0.0,0.0,0.0,16445.201,15436.208,213000,20240402
0.0,0.0,0.0,16445.201,15436.208,210000,20240402
0.0,0.0,0.0,16445.201,15436.208,203000,20240402
0.0,0.0,0.0,16445.201,15436.208,200000,20240402
0.0,0.0,0.0,16445.201,15436.208,193000,20240402
0.0410423,0.0317613,0.0503234,16445.201,15436.208,190000,20240402
26.7342,25.83,27.6383,16445.201,15436.208,183000,20240402
141.247,138.494,144.001,16445.201,15436.208,180000,20240402
340.891,336.551,345.232,16445.201,15436.208,173000,20240402
626.414,619.692,633.135,16445.201,15436.208,170000,20240402
1043.64,1032.78,1054.49,16445.201,15436.208,163000,20240402
1487.81,1473.58,1502.03,16445.201,15436.208,160000,20240402
1898.84,1881.41,1916.27,16445.201,15436.209,153000,20240402
2741.11,2712.23,2770.0,16445.201,15436.209,150000,20240402
3141.42,3108.39,3174.45,16445.201,15436.209,143000,20240402
3890.99,3850.61,3931.36,16445.201,15436.209,140000,20240402
3973.68,3935.56,4011.79,16445.201,15436.209,133000,20240402
5024.69,4979.23,5070.14,16445.201,15436.209,130000,20240402
4842.9,4797.76,4888.03,16445.201,15436.209,123000,20240402
5484.98,5439.01,5530.94,16445.201,15436.209,120000,20240402
6347.53,6300.18,6394.87,16445.201,15436.209,113000,20240402
6002.86,5951.09,6054.63,16445.201,15436.209,110000,20240402
5828.34,5778.71,5877.96,16445.201,15436.209,103000,20240402
5618.9,5573.13,5664.68,16445.201,15436.209,100000,20240402
4620.39,4579.59,4661.19,16445.201,15436.209,093000,20240402
4169.88,4127.48,4212.27,16445.201,15436.209,090000,20240402
3065.61,3029.24,3101.98,16445.201,15436.209,083000,20240402
2178.27,2150.42,2206.12,16445.201,15436.209,080000,20240402
1344.95,1326.32,1363.58,16445.201,15436.209,073000,20240402
687.432,678.475,696.39,16445.201,15436.21,070000,20240402
209.347,205.649,213.044,16445.201,15436.21,063000,20240402
3.38632,3.19715,3.57549,16445.201,15436.21,060000,20240402
0.0,0.0,0.0,16445.201,15436.21,053000,20240402
0.0,0.0,0.0,16445.201,15436.21,050000,20240402
0.0,0.0,0.0,16445.201,15436.21,043000,20240402
0.0,0.0,0.0,16445.201,15436.21,040000,20240402
0.0,0.0,0.0,16445.201,15436.21,033000,20240402
0.0,0.0,0.0,16445.201,15436.21,030000,20240402
0.0,0.0,0.0,16445.201,15436.21,023000,20240402
0.0,0.0,0.0,16445.201,15436.21,020000,20240402
0.0,0.0,0.0,16445.201,15436.21,013000,20240402
0.0,0.0,0.0,16445.201,15436.21,010000,20240402
0.0,0.0,0.0,16445.201,15436.21,003000,20240402
0.0,0.0,0.0,16445.201,15436.21,000000,20240402
0.0,0.0,0.0,16445.201,15436.568,233000,20240401
0.0,0.0,0.0,16445.201,15436.568,230000,20240401
0.0,0.0,0.0,16445.201,15436.568,223000,20240401
0.0,0.0,0.0,16445.201,15436.568,220000,20240401
